simulation_id,timestamp,city,area,hour,day_of_week,is_weekend,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_severity_index,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,traffic_intensity_score,congestion_probability,accident_probability,congestion_occurred,accident_occurred,active_scenarios,scenario_count
5620,2024-04-07 17:00:00,london,Islington,17,6,1,27.27,87,25.31,4.93,4945,11.81,1423,44.28,6,High,Dry,522.21,0.5791,0.1333,1,0,Heavy Rain|High Humidity,2
5621,2024-02-15 16:00:00,london,Kensington,16,3,0,28.96,59,34.22,77.82,8801,34.27,2343,81.16,3,High,Damaged,913.81,0.8115,0.7107,0,1,Heavy Rain|Strong Winds,2
5622,2024-05-07 00:00:00,london,Kensington,0,1,0,2.88,26,15.97,0.15,7296,7.43,365,98.1,0,Low,Dry,160.55,0.5395,0.1224,1,1,Normal,0
5623,2024-05-14 12:00:00,london,Islington,12,1,0,6.18,78,9.69,64.33,7789,21.35,3378,116.27,4,Medium,Dry,1169.25,0.6721,0.2617,0,0,Strong Winds,1
5624,2024-03-20 18:00:00,london,Hammersmith,18,2,0,27.42,54,15.21,67.85,8096,21.47,1807,98.34,4,Low,Dry,774.32,0.6733,0.1687,1,0,Strong Winds,1
5625,2024-03-18 23:00:00,london,Westminster,23,0,0,23.63,72,7.37,41.31,3929,16.03,310,19.84,9,Low,Snowy,130.53,0.6191,0.1595,1,0,Normal,0
5626,2024-04-16 13:00:00,london,Hackney,13,1,0,-4.31,41,46.01,66.89,7795,32.0,3538,55.79,5,Low,Dry,1271.16,0.7859,0.1355,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
5627,2024-06-25 14:00:00,london,Islington,14,1,0,-0.69,68,49.56,11.95,5585,23.56,3002,61.31,2,High,Wet,1346.86,0.6948,0.2947,1,0,Heavy Rain|Temperature Extremes,2
5628,2024-03-11 03:00:00,london,Hackney,3,0,0,6.48,34,48.47,56.54,7110,35.78,3611,51.46,1,Medium,Wet,1357.01,0.8287,0.2704,1,1,Heavy Rain|Strong Winds,2
5629,2024-07-17 21:00:00,london,Southwark,21,2,0,-2.41,48,4.82,15.44,8116,11.63,462,28.35,7,High,Dry,183.73,0.5775,0.1199,0,0,Temperature Extremes,1
5630,2024-01-21 12:01:00,london,Islington,12,6,1,4.02,30,1.42,52.98,10170,18.26,4985,40.82,0,Medium,Snowy,2145.75,0.641,0.244,0,0,Strong Winds,1
5631,2024-06-30 01:00:00,london,Kensington,1,6,1,27.57,51,37.81,3.09,10421,15.19,1674,128.74,2,High,Wet,544.34,0.6111,0.4804,1,0,Heavy Rain,1
5632,2024-04-24 19:00:00,london,Kensington,19,2,0,17.09,29,23.02,54.96,6385,18.25,1230,9.38,9,High,Damaged,430.04,0.6409,0.3245,1,1,Heavy Rain|Strong Winds,2
5633,2024-02-15 09:00:00,london,Camden,9,3,0,10.21,69,6.11,50.57,1383,14.92,1607,94.13,3,Low,Snowy,747.25,0.6084,0.2824,1,0,Strong Winds,1
5634,2024-01-07 10:00:00,london,Camden,10,6,1,20.69,90,10.28,32.11,4933,10.5,4142,70.51,7,Low,Damaged,1735.09,0.567,0.2527,1,0,High Humidity,1
5635,2024-05-26 12:00:00,london,Westminster,12,6,1,17.52,51,41.21,59.76,6760,28.03,2227,106.09,2,Medium,Dry,876.12,0.7423,0.2672,0,0,Heavy Rain|Strong Winds,2
5636,2024-05-15 08:00:00,london,Chelsea,8,2,0,0.61,57,4.54,37.19,9637,15.74,1698,67.8,4,Low,Damaged,710.51,0.6163,0.2782,1,0,Normal,0
5637,2024-01-19 22:00:00,london,Westminster,22,4,0,3.03,73,13.84,52.96,4351,24.49,2649,39.21,8,Low,Wet,859.77,0.7046,0.1572,0,0,Strong Winds,1
5638,2024-07-06 03:00:00,london,Chelsea,3,5,1,16.34,65,35.69,54.65,5576,27.92,4865,97.1,9,Low,Wet,1859.51,0.7412,0.2813,1,0,Heavy Rain|Strong Winds,2
5639,2024-05-15 08:00:00,london,Hammersmith,8,2,0,0.61,57,4.54,37.19,6272,12.29,4709,53.3,9,Low,Damaged,1910.17,0.5836,0.2263,1,0,Normal,0
5640,2024-02-08 04:00:00,london,Hammersmith,4,3,0,-4.43,40,30.17,61.77,2890,25.71,4506,23.86,5,High,Dry,1782.06,0.7174,0.157,0,1,Heavy Rain|Temperature Extremes|Strong Winds,3
5641,2024-01-08 04:00:00,london,Hammersmith,4,0,0,21.97,99,16.49,54.21,6369,24.15,2038,65.72,3,Medium,Wet,751.97,0.7011,0.252,1,1,High Humidity|Strong Winds,2
5642,2024-05-24 08:00:00,london,Chelsea,8,4,0,6.01,49,20.74,55.72,8505,27.01,1847,96.23,7,Medium,Damaged,772.41,0.7313,0.5947,1,1,Heavy Rain|Strong Winds,2
5643,2024-03-13 15:00:00,london,Westminster,15,2,0,14.41,98,34.68,79.78,9461,34.68,3630,67.02,4,Low,Damaged,1188.47,0.8161,0.3905,1,1,Heavy Rain|High Humidity|Strong Winds,3
5644,2024-04-08 04:00:00,london,Hammersmith,4,0,0,8.21,52,48.26,13.09,7523,22.76,2711,92.57,7,Medium,Damaged,1039.47,0.6866,0.5307,0,1,Heavy Rain,1
5645,2024-05-01 17:00:00,london,Camden,17,2,0,17.03,59,19.37,19.08,6858,9.35,3472,117.62,5,High,Dry,1537.96,0.5566,0.2501,0,1,Normal,0
5646,2024-01-31 21:00:00,london,Islington,21,2,0,10.17,47,15.1,66.31,10604,22.05,4676,85.94,3,Low,Wet,1565.32,0.6793,0.2262,1,0,Strong Winds,1
5647,2024-06-27 22:00:00,london,Southwark,22,3,0,12.48,49,46.66,77.19,10535,38.16,276,85.77,0,High,Wet,100.54,0.8563,0.4732,1,1,Heavy Rain|Strong Winds,2
5648,2024-02-11 14:00:00,london,Southwark,14,6,1,15.2,22,14.01,26.97,8320,9.13,4050,54.8,5,Low,Dry,1831.5,0.5546,0.0848,1,0,Normal,0
5649,2024-06-27 22:00:00,london,Southwark,22,3,0,12.48,49,46.66,77.19,10535,37.26,276,86.7,0,High,Wet,101.09,0.8458,0.4713,1,0,Heavy Rain|Strong Winds,2
5650,2024-05-26 20:00:00,london,Hammersmith,20,6,1,33.79,29,0.0,17.89,8512,11.85,4541,106.48,9,High,Snowy,1665.94,0.5795,0.4763,1,1,Temperature Extremes,1
5651,2024-01-17 00:57:00,london,Southwark,0,2,0,24.41,31,19.23,20.87,11028,15.88,4046,98.36,2,Medium,Snowy,1679.64,0.6177,0.3912,0,0,Normal,0
5652,2024-04-08 15:00:00,london,Hackney,15,0,0,23.37,74,26.45,44.4,7104,20.31,4819,56.5,3,High,Wet,2244.93,0.6615,0.2655,1,0,Heavy Rain,1
5653,2024-02-14 08:00:00,london,Kensington,8,2,0,20.68,99,45.18,72.72,4042,34.83,2188,84.82,6,Low,Damaged,1049.93,0.8179,0.4645,1,1,Heavy Rain|High Humidity|Strong Winds,3
5654,2024-02-23 02:00:00,london,Islington,2,4,0,-2.47,74,10.54,35.48,2865,16.22,3045,56.81,7,High,Snowy,1347.61,0.621,0.3261,1,0,Temperature Extremes,1
5655,2024-02-20 18:00:00,london,Camden,18,1,0,14.64,53,35.13,61.69,7642,22.92,2424,46.32,7,Low,Wet,1059.94,0.6882,0.1607,0,1,Heavy Rain|Strong Winds,2
5656,2024-05-14 06:00:00,london,Hackney,6,1,0,28.83,28,37.6,0.48,4376,16.39,910,53.05,0,Medium,Wet,313.83,0.6227,0.1932,1,0,Heavy Rain,1
5657,2024-01-30 14:00:00,london,Westminster,14,1,0,-3.64,22,28.03,67.54,8871,31.87,4293,108.5,8,High,Damaged,1764.92,0.7845,0.8,1,1,Heavy Rain|Temperature Extremes|Strong Winds,3
5658,2024-06-26 06:00:00,london,Kensington,6,2,0,10.69,69,13.7,5.98,4271,7.64,2284,38.08,9,Medium,Snowy,961.62,0.5414,0.1868,0,0,Normal,0
5659,2024-06-17 02:00:00,london,Chelsea,2,0,0,7.64,24,8.41,12.43,8069,8.14,4020,50.07,8,High,Damaged,1901.71,0.5457,0.318,1,0,Normal,0
5660,2024-04-15 05:00:00,london,Westminster,5,0,0,27.37,93,25.61,26.78,6364,14.52,945,71.62,3,High,Snowy,328.29,0.6046,0.3592,0,0,Heavy Rain|High Humidity,2
5661,2024-05-06 04:00:00,london,Chelsea,4,0,0,28.88,26,26.08,28.62,3653,16.07,4219,40.17,7,High,Dry,1472.13,0.6195,0.1427,0,0,Heavy Rain,1
5662,2024-04-23 09:00:00,london,Southwark,9,1,0,6.99,57,8.34,25.01,5195,10.54,1426,41.22,2,Low,Wet,466.54,0.5674,0.1186,0,0,Normal,0
5663,2024-02-24 10:00:00,london,Hackney,10,5,1,0.39,61,39.85,31.0,8271,19.37,4968,124.69,2,Medium,Dry,1994.13,0.652,0.2733,1,0,Heavy Rain,1
5664,2024-05-26 22:00:00,london,Kensington,22,6,1,6.2,88,18.17,7.65,7995,10.69,4952,96.11,6,Medium,Wet,2219.62,0.5688,0.2544,0,0,High Humidity,1
5665,2024-03-26 04:00:00,london,Westminster,4,1,0,20.57,89,37.26,63.37,5453,26.95,3439,72.88,3,Low,Wet,1293.22,0.7307,0.218,1,0,Heavy Rain|High Humidity|Strong Winds,3
5666,2024-06-05 20:00:00,london,Kensington,20,2,0,-4.32,80,12.05,29.89,7515,14.87,774,14.76,9,High,Wet,285.77,0.6079,0.1834,1,0,Temperature Extremes,1
5667,2024-03-20 18:00:00,london,Hammersmith,18,2,0,27.42,54,15.21,67.85,8096,23.98,1807,97.46,4,Low,Dry,619.55,0.6993,0.1754,1,0,Strong Winds,1
5668,2024-01-15 21:00:00,london,Hammersmith,21,0,0,10.17,59,7.9,75.99,3339,25.48,2309,18.98,6,Low,Dry,934.56,0.715,0.0958,1,0,Strong Winds,1
5669,2024-06-08 13:00:00,london,Kensington,13,5,1,13.82,65,3.76,55.74,2765,16.68,4697,53.38,5,High,Snowy,1998.49,0.6255,0.3199,0,1,Strong Winds,1
5670,2024-02-08 07:00:00,london,Westminster,7,3,0,27.37,79,1.33,68.12,10936,24.07,3461,79.35,1,Low,Snowy,1338.66,0.7002,0.2937,1,0,Strong Winds,1
5671,2024-04-18 16:00:00,london,Hammersmith,16,3,0,19.99,22,0.13,45.06,8794,10.52,1010,6.01,0,Medium,Wet,388.22,0.5672,0.1322,0,0,Normal,0
5672,2024-02-26 07:00:00,london,Westminster,7,0,0,34.5,83,4.53,32.62,5382,16.86,422,16.57,1,High,Damaged,197.23,0.6272,0.321,0,1,Temperature Extremes|High Humidity,2
5673,2024-06-06 05:00:00,london,Hammersmith,5,3,0,-1.54,79,22.21,29.82,3547,22.0,1837,110.37,1,High,Dry,621.93,0.6787,0.3076,0,0,Heavy Rain|Temperature Extremes,2
5674,2024-05-19 13:42:00,london,Westminster,13,6,1,29.2,54,12.36,57.56,6094,19.41,3082,24.61,2,Medium,Wet,999.32,0.6525,0.1703,0,0,Strong Winds,1
5675,2024-05-29 04:00:00,london,Camden,4,2,0,26.59,25,40.67,54.6,7106,27.82,1243,23.51,7,Medium,Damaged,540.02,0.7401,0.3305,1,0,Heavy Rain|Strong Winds,2
5676,2024-04-03 05:00:00,london,Hackney,5,2,0,21.86,94,40.91,50.54,5414,31.14,1002,47.13,4,Low,Dry,388.57,0.7764,0.1245,1,0,Heavy Rain|High Humidity|Strong Winds,3
5677,2024-06-08 22:00:00,london,Kensington,22,5,1,29.78,20,41.48,38.54,1281,27.92,3788,35.52,9,High,Damaged,1773.84,0.7411,0.4348,0,1,Heavy Rain,1
5678,2024-06-19 03:00:00,london,Kensington,3,2,0,17.6,85,26.99,70.0,7755,21.68,4154,74.79,9,Medium,Damaged,1356.19,0.6755,0.4365,1,1,Heavy Rain|High Humidity|Strong Winds,3
5679,2024-05-15 15:00:00,london,Hammersmith,15,2,0,30.88,96,19.4,47.9,7071,20.87,384,87.99,9,High,Dry,130.57,0.6672,0.2407,0,0,Temperature Extremes|High Humidity,2
5680,2024-03-26 11:00:00,london,Southwark,11,1,0,9.87,94,17.14,70.45,7407,20.79,4040,116.97,3,Low,Damaged,1625.3,0.6664,0.5011,0,1,High Humidity|Strong Winds,2
5681,2024-04-12 05:00:00,london,Chelsea,5,4,0,10.83,61,30.75,51.76,3068,23.71,411,42.26,4,High,Damaged,152.55,0.6965,0.422,1,1,Heavy Rain|Strong Winds,2
5682,2024-04-07 17:00:00,london,Islington,17,6,1,27.27,87,25.31,4.93,4945,13.17,1423,42.92,6,High,Dry,531.14,0.5918,0.1363,1,0,Heavy Rain|High Humidity,2
5683,2024-05-20 21:00:00,london,Islington,21,0,0,21.94,28,36.19,62.1,6088,24.76,4405,88.18,3,Medium,Snowy,1926.9,0.7074,0.4218,1,0,Heavy Rain|Strong Winds,2
5684,2024-04-04 06:00:00,london,Kensington,6,3,0,11.31,90,12.77,21.86,8843,11.08,4220,51.76,5,Low,Wet,1569.38,0.5723,0.1302,1,0,High Humidity,1
5685,2024-05-26 20:00:00,london,Hammersmith,20,6,1,33.79,29,0.0,17.89,8512,8.37,4541,115.61,9,High,Snowy,2054.6,0.5478,0.4782,1,0,Temperature Extremes,1
5686,2024-05-26 22:00:00,london,Kensington,22,6,1,6.2,88,18.17,7.65,7995,8.05,4952,97.94,6,Medium,Wet,1857.3,0.545,0.2423,0,0,High Humidity,1
5687,2024-02-29 10:00:00,london,Kensington,10,3,0,-4.41,38,41.28,23.28,3246,27.42,4180,31.22,6,Low,Snowy,1926.32,0.7357,0.21,0,0,Heavy Rain|Temperature Extremes,2
5688,2024-04-26 00:00:00,london,Westminster,0,4,0,6.82,88,10.58,8.18,2845,8.63,2408,43.22,8,Medium,Wet,1062.88,0.5501,0.149,1,0,High Humidity,1
5689,2024-04-03 16:00:00,london,Hackney,16,2,0,6.65,65,36.97,58.82,2235,26.73,2596,13.53,7,Low,Snowy,865.65,0.7283,0.1926,0,0,Heavy Rain|Strong Winds,2
5690,2024-06-27 21:00:00,london,Kensington,21,3,0,32.96,61,32.39,3.71,3316,18.13,2008,28.55,1,Medium,Snowy,766.92,0.6398,0.2256,1,0,Heavy Rain|Temperature Extremes,2
5691,2024-04-07 17:00:00,london,Islington,17,6,1,27.27,87,25.31,4.93,4945,13.62,1423,47.81,6,High,Dry,619.98,0.596,0.1429,1,0,Heavy Rain|High Humidity,2
5692,2024-01-13 18:00:00,london,Islington,18,5,1,7.85,37,2.63,47.36,5052,14.41,3595,49.93,2,High,Damaged,1478.49,0.6035,0.3699,1,1,Normal,0
5693,2024-06-29 12:00:00,london,Hackney,12,5,1,27.1,60,42.4,27.01,7239,21.53,3399,108.78,1,Medium,Dry,1276.63,0.6739,0.2438,1,0,Heavy Rain,1
5694,2024-05-13 11:00:00,london,Hackney,11,0,0,9.96,89,43.33,68.15,6501,35.68,4742,14.06,9,High,Wet,1930.04,0.8276,0.2679,1,0,Heavy Rain|High Humidity|Strong Winds,3
5695,2024-04-01 03:00:00,london,Hackney,3,0,0,25.32,72,0.39,34.81,3021,13.98,1966,75.52,4,High,Dry,698.68,0.5995,0.1842,1,0,Normal,0
5696,2024-03-04 11:00:00,london,Kensington,11,0,0,16.46,67,22.08,40.79,8007,14.78,3074,61.78,9,Low,Snowy,1118.44,0.6071,0.2062,0,0,Heavy Rain,1
5697,2024-02-04 21:00:00,london,Islington,21,6,1,0.73,81,28.43,14.85,2239,15.04,584,13.41,1,Low,Wet,274.58,0.6096,0.1146,1,0,Heavy Rain|High Humidity,2
5698,2024-01-04 21:00:00,london,Hammersmith,21,3,0,10.6,49,37.8,24.15,5254,20.53,2762,90.63,2,High,Snowy,1111.6,0.6638,0.4909,1,0,Heavy Rain,1
5699,2024-03-23 04:00:00,london,Hammersmith,4,5,1,17.65,50,48.18,52.76,2060,34.05,1929,22.21,2,Low,Wet,827.86,0.8089,0.168,1,0,Heavy Rain|Strong Winds,2
5700,2024-01-22 12:00:00,london,Hackney,12,0,0,-0.6,25,6.41,39.17,4777,13.12,2352,107.83,6,Low,Dry,799.16,0.5913,0.1554,0,0,Temperature Extremes,1
5701,2024-05-17 23:00:00,london,Westminster,23,4,0,18.77,94,43.12,42.04,9168,29.38,2715,120.73,6,High,Damaged,1254.72,0.757,0.8,1,0,Heavy Rain|High Humidity,2
5702,2024-04-08 15:00:00,london,Hackney,15,0,0,23.37,74,26.45,44.4,7104,21.24,4819,53.98,3,High,Wet,2032.55,0.671,0.2647,0,0,Heavy Rain,1
5703,2024-01-15 21:00:00,london,Hackney,21,0,0,10.17,59,7.9,75.99,8068,23.99,4088,58.4,9,Low,Dry,1613.34,0.6994,0.1207,0,0,Strong Winds,1
5704,2024-04-02 22:38:00,london,Chelsea,22,1,0,30.95,76,3.92,68.06,6000,23.54,2557,5.47,6,Medium,Damaged,828.69,0.6947,0.2909,1,0,Temperature Extremes|Strong Winds,2
5705,2024-06-19 10:00:00,london,Chelsea,10,2,0,0.53,60,5.47,6.52,7596,6.14,3782,89.66,8,Low,Wet,1690.39,0.5282,0.163,1,0,Normal,0
5706,2024-01-21 18:00:00,london,Hackney,18,6,1,13.63,62,2.08,23.35,997,6.77,2362,79.7,5,Low,Wet,923.24,0.5337,0.1503,0,0,Normal,0
5707,2024-01-11 06:00:00,london,Southwark,6,3,0,6.91,34,35.04,75.99,5166,31.74,238,39.91,9,Low,Snowy,110.63,0.783,0.2386,1,0,Heavy Rain|Strong Winds,2
5708,2024-03-09 17:00:00,london,Hackney,17,5,1,33.65,73,44.06,12.01,5263,17.74,3972,49.35,0,Medium,Dry,1501.45,0.6359,0.1286,1,0,Heavy Rain|Temperature Extremes,2
5709,2024-05-26 20:00:00,london,Hammersmith,20,6,1,33.79,29,0.0,17.89,8512,11.86,4541,106.55,9,High,Snowy,1528.18,0.5795,0.4767,1,0,Temperature Extremes,1
5710,2024-04-15 16:00:00,london,Kensington,16,0,0,-4.24,50,10.76,31.77,9401,14.38,425,23.37,0,High,Damaged,199.08,0.6033,0.312,1,0,Temperature Extremes,1
5711,2024-02-08 03:00:00,london,Southwark,3,3,0,1.44,43,0.39,19.11,5924,9.74,3536,114.11,0,High,Snowy,1433.67,0.5601,0.4879,0,0,Normal,0
5712,2024-02-10 17:00:00,london,Westminster,17,5,1,30.7,89,31.74,2.02,2333,12.49,100,59.84,9,Medium,Snowy,44.46,0.4313,0.25,1,1,Heavy Rain|Temperature Extremes|High Humidity,3
5713,2024-05-07 02:00:00,london,Hammersmith,2,1,0,28.14,74,42.24,54.49,9403,32.56,2142,10.86,0,Low,Snowy,721.59,0.7922,0.211,1,0,Heavy Rain|Strong Winds,2
5714,2024-06-08 13:00:00,london,Kensington,13,5,1,20.52,48,32.07,77.43,5592,30.88,4697,52.66,5,High,Snowy,1696.41,0.7734,0.4147,1,1,Heavy Rain|Strong Winds,2
5715,2024-05-02 00:00:00,london,Hammersmith,0,3,0,19.4,55,3.26,66.81,2593,21.21,1809,61.72,6,Low,Snowy,651.47,0.6707,0.2357,0,1,Strong Winds,1
5716,2024-01-24 17:00:00,london,Southwark,17,2,0,-2.41,60,43.9,66.07,6345,31.17,1532,83.44,9,Medium,Wet,704.73,0.7767,0.3372,0,0,Heavy Rain|Temperature Extremes|Strong Winds,3
5717,2024-02-07 02:00:00,london,Southwark,2,2,0,33.95,97,24.7,37.33,5302,22.68,908,60.02,1,High,Damaged,329.36,0.6857,0.4777,1,0,Heavy Rain|Temperature Extremes|High Humidity,3
5718,2024-02-15 16:00:00,london,Kensington,16,3,0,28.96,59,34.22,77.82,8801,33.97,2343,81.08,3,High,Damaged,860.63,0.8081,0.7069,1,1,Heavy Rain|Strong Winds,2
5719,2024-06-03 17:00:00,london,Westminster,17,0,0,13.46,52,19.69,39.44,1716,15.11,1539,54.16,3,Low,Dry,618.08,0.6102,0.0972,0,0,Normal,0
5720,2024-06-25 16:00:00,london,Hackney,16,1,0,14.99,37,27.0,72.05,5698,30.17,3920,80.64,1,High,Damaged,1654.78,0.7657,0.662,1,1,Heavy Rain|Strong Winds,2
5721,2024-01-30 14:00:00,london,Hammersmith,14,1,0,-3.64,22,28.03,67.54,5072,25.33,4420,70.89,6,Medium,Wet,2042.1,0.7135,0.2702,0,1,Heavy Rain|Temperature Extremes|Strong Winds,3
5722,2024-06-26 06:00:00,london,Kensington,6,2,0,10.69,69,13.7,5.98,4271,8.12,2284,34.55,9,Medium,Snowy,1051.77,0.5456,0.1849,1,0,Normal,0
5723,2024-02-26 10:00:00,london,Hammersmith,10,0,0,8.45,49,47.05,16.93,10189,17.58,3210,104.33,0,High,Wet,1291.51,0.6343,0.3975,1,0,Heavy Rain,1
5724,2024-03-20 23:00:00,london,Camden,23,2,0,6.18,76,10.13,62.6,5334,23.78,257,29.43,6,Low,Dry,111.58,0.6971,0.0974,1,0,Strong Winds,1
5725,2024-04-20 09:00:00,london,Hackney,9,5,1,17.49,79,17.06,30.14,4903,11.36,1699,79.97,7,Low,Snowy,709.64,0.575,0.2261,0,0,Normal,0
5726,2024-03-26 09:00:00,london,Hammersmith,9,1,0,30.23,29,2.4,53.94,4389,19.51,3771,7.52,1,Low,Wet,1292.53,0.6535,0.1245,0,0,Temperature Extremes|Strong Winds,2
5727,2024-01-17 20:00:00,london,Islington,20,2,0,19.09,63,7.77,13.2,4727,6.28,439,64.47,6,Medium,Snowy,172.66,0.5294,0.2226,0,0,Normal,0
5728,2024-07-12 12:00:00,london,Westminster,12,4,0,27.49,58,38.72,41.51,6480,29.35,25,14.26,9,High,Snowy,10.96,0.4745,0.323,0,0,Heavy Rain,1
5729,2024-02-29 10:00:00,london,Kensington,10,3,0,16.06,98,34.06,79.61,4437,29.34,4180,33.45,6,Low,Snowy,1932.59,0.7565,0.2199,0,0,Heavy Rain|High Humidity|Strong Winds,3
5730,2024-03-11 04:00:00,london,Kensington,4,0,0,-1.61,24,10.93,49.9,7395,20.85,1630,24.68,6,Low,Snowy,589.56,0.667,0.1798,1,1,Temperature Extremes,1
5731,2024-06-18 22:00:00,london,Islington,22,1,0,1.86,62,5.6,70.25,5384,26.61,856,83.12,7,High,Snowy,411.15,0.7271,0.5105,1,1,Strong Winds,1
5732,2024-06-30 14:00:00,london,Camden,14,6,1,0.14,96,9.03,6.15,4316,7.45,758,105.99,0,Low,Snowy,275.04,0.5397,0.2651,1,0,High Humidity,1
5733,2024-01-01 00:00:00,london,Westminster,0,0,0,6.14,67,14.11,10.26,1684,9.48,885,79.73,4,Medium,Snowy,412.48,0.5578,0.2799,0,1,Normal,0
5734,2024-03-16 09:00:00,london,Southwark,9,5,1,3.85,79,43.48,8.86,6709,15.56,1305,14.91,9,High,Damaged,574.38,0.6146,0.3105,0,1,Heavy Rain,1
5735,2024-01-15 21:00:00,london,Camden,21,0,0,10.17,59,7.9,75.99,5019,24.09,3803,74.66,3,Low,Wet,1690.25,0.7004,0.2106,1,1,Strong Winds,1
5736,2024-05-26 12:00:00,london,Westminster,12,6,1,17.52,51,41.21,59.76,6760,24.17,2227,103.04,2,Medium,Dry,938.36,0.7012,0.242,1,1,Heavy Rain|Strong Winds,2
5737,2024-03-13 14:00:00,london,Westminster,14,2,0,24.63,76,35.57,65.24,6901,28.29,218,69.42,1,Medium,Damaged,103.0,0.7451,0.4678,1,0,Heavy Rain|Strong Winds,2
5738,2024-07-09 11:00:00,london,Islington,11,1,0,9.35,58,30.37,77.49,7642,33.39,3326,6.64,5,Low,Snowy,1162.2,0.8015,0.2122,1,0,Heavy Rain|Strong Winds,2
5739,2024-03-01 15:00:00,london,Camden,15,4,0,13.12,78,3.3,24.25,6496,6.48,3684,79.01,8,High,Wet,1511.56,0.5311,0.237,1,0,Normal,0
5740,2024-01-26 04:00:00,london,Westminster,4,4,0,11.98,72,46.11,70.47,6357,26.25,782,80.58,6,High,Snowy,309.51,0.7233,0.4948,1,0,Heavy Rain|Strong Winds,2
5741,2024-01-18 07:00:00,london,Southwark,7,3,0,34.14,68,49.93,59.72,9596,30.65,1336,118.67,7,Medium,Damaged,594.51,0.771,0.7911,0,1,Heavy Rain|Temperature Extremes|Strong Winds,3
5742,2024-02-20 17:00:00,london,Southwark,17,1,0,14.99,31,14.92,50.91,6797,18.08,3003,66.11,1,Medium,Snowy,1215.09,0.6392,0.2994,0,1,Strong Winds,1
5743,2024-03-09 09:00:00,london,Southwark,9,5,1,12.38,57,1.21,20.06,4115,5.7,511,10.42,1,Low,Snowy,210.39,0.5244,0.1203,1,0,Normal,0
5744,2024-07-16 12:00:00,london,Southwark,12,1,0,25.11,79,22.38,43.22,2826,22.85,805,24.83,9,Medium,Dry,263.56,0.6875,0.1216,0,1,Heavy Rain,1
5745,2024-05-05 07:00:00,london,Southwark,7,6,1,16.19,81,19.4,9.36,8571,9.38,345,108.82,7,High,Wet,156.53,0.5569,0.344,1,0,High Humidity,1
5746,2024-05-21 13:00:00,london,Camden,13,1,0,-4.49,96,8.39,76.35,3238,30.76,2872,123.03,5,Medium,Dry,1271.33,0.7721,0.3309,1,1,Temperature Extremes|High Humidity|Strong Winds,3
5747,2024-03-09 09:00:00,london,Southwark,9,5,1,12.38,57,1.21,20.06,4115,5.49,511,10.1,1,Low,Snowy,174.25,0.5226,0.1195,1,0,Normal,0
5748,2024-07-03 02:00:00,london,Hackney,2,2,0,2.7,47,48.82,9.37,7256,22.49,4429,54.26,9,Medium,Damaged,2064.09,0.6838,0.368,1,0,Heavy Rain,1
5749,2024-02-03 04:00:00,london,Camden,4,5,1,19.65,90,4.88,60.85,4047,18.73,1663,81.83,3,Low,Snowy,649.86,0.6457,0.2712,1,1,High Humidity|Strong Winds,2
5750,2024-02-04 03:00:00,london,Camden,3,6,1,6.0,74,24.06,48.13,1976,22.86,1253,100.06,7,High,Wet,471.97,0.6876,0.4231,1,0,Heavy Rain,1
5751,2024-03-23 11:00:00,london,Chelsea,11,5,1,25.82,58,5.23,71.99,4378,27.37,4307,96.36,0,High,Damaged,1491.55,0.7352,0.7377,0,1,Strong Winds,1
5752,2024-01-22 12:00:00,london,Islington,12,0,0,-0.6,25,6.41,39.17,7938,19.42,3947,62.85,7,Low,Wet,1603.65,0.6526,0.1724,1,1,Temperature Extremes,1
5753,2024-03-22 22:00:00,london,Camden,22,4,0,13.35,85,45.81,69.65,3881,28.91,1606,92.77,2,Low,Wet,771.22,0.7518,0.274,1,0,Heavy Rain|High Humidity|Strong Winds,3
5754,2024-02-08 04:00:00,london,Hammersmith,4,3,0,-4.43,40,30.17,61.77,3700,34.3,3744,79.11,3,High,Wet,1385.64,0.8118,0.4182,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
5755,2024-02-06 02:00:00,london,Camden,2,1,0,11.72,43,27.2,23.06,4878,15.29,1476,34.45,3,Low,Dry,623.33,0.612,0.0845,1,0,Heavy Rain,1
5756,2024-07-05 02:00:00,london,Kensington,2,4,0,10.44,22,24.59,12.72,1757,12.43,1518,102.88,8,Low,Dry,610.26,0.5849,0.1456,1,0,Heavy Rain,1
5757,2024-04-14 04:00:00,london,Hackney,4,6,1,9.46,83,3.48,52.39,9512,16.16,2147,118.9,5,High,Wet,936.34,0.6204,0.4456,0,0,High Humidity|Strong Winds,2
5758,2024-01-25 06:00:00,london,Chelsea,6,3,0,16.16,68,8.62,58.9,7479,15.12,3759,18.0,2,High,Dry,1434.43,0.6104,0.1242,0,0,Strong Winds,1
5759,2024-05-16 11:00:00,london,Camden,11,3,0,19.34,68,0.06,21.47,5489,7.5,663,68.99,2,Low,Damaged,294.1,0.5401,0.2306,1,1,Normal,0
5760,2024-03-27 11:00:00,london,Westminster,11,2,0,9.56,87,35.75,34.36,4707,17.66,3486,53.91,1,Low,Dry,1280.92,0.635,0.1025,1,0,Heavy Rain|High Humidity,2
